Kode,Nama,Air,Energi,Protein,Lemak,Karbohidrat,Serat,Abu,Kalsium,Fosfor,Besi,Natrium,Kalium,Tembaga,Seng,Retinol,?-karoten,Karoten,Thiamin,Riboflavin,Niasin,Vitamin C,BDD,Olahan,Makanan,TKPI 2019
ER078,"Pisang goroho, segar",69.4,115.0,1.9,0.2,27.9,4.6,1.0,0.0,30.0,0.2,36.0,359.0,0.0,0.3,0.0,15.0,0.0,0.15,0.02,1.1,10.0,75.0,Tunggal,Buah,KZGMI-2001
ER079,"Pisang hijau, segar",68.9,117.0,2.0,0.3,28.9,0.4,1.1,0.0,37.0,0.9,31.0,529.4,0.28,0.6,0.0,48.0,0.0,0.13,0.06,0.0,13.0,72.0,Tunggal,Buah,KZGPI-1990
ER080,"Pisang kayu, segar",74.4,100.0,1.4,0.5,23.6,2.6,0.6,15.0,0.0,0.1,1.0,493.0,0.08,0.3,0.0,3.0,0.0,0.1,0.0,0.6,11.0,75.0,Tunggal,Buah,KZGMI-2001
ER081,"Pisang kepok, segar",71.9,109.0,0.8,0.5,26.3,5.7,1.0,10.0,30.0,0.5,10.0,300.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.1,9.0,75.0,Tunggal,Buah,KZGMI-2001
ER082,"Pisang ketip, segar",63.4,145.0,1.1,0.3,34.5,6.6,0.7,5.0,54.0,0.1,4.0,726.0,0.15,0.5,0.0,3.0,0.0,0.13,0.02,0.8,95.0,75.0,Tunggal,Buah,KZGMI-2001
ER083,"Pisang kidang, segar",75.4,96.0,1.0,0.2,22.5,0.6,0.9,87.0,173.0,0.6,6.0,418.8,0.22,0.5,0.0,38.0,58.0,0.04,0.1,0.9,2.0,70.0,Tunggal,Buah,KZGPI-1990
ER084,"Pisang lampung, segar",72.1,99.0,1.3,0.2,25.6,4.3,0.8,10.0,19.0,0.9,28.0,475.0,0.25,0.5,0.0,43.0,618.0,0.07,0.12,1.0,4.0,75.0,Tunggal,Buah,DABM-1964
ER085,"Pisang mas bali ampenan, segar",76.8,92.0,1.4,0.2,21.0,3.7,0.5,7.0,29.0,1.2,32.0,272.0,0.18,0.4,0.0,14.0,0.0,0.09,0.03,0.6,11.0,75.0,Tunggal,Buah,KZGMI-2001
ER086,"Pisang mas bali kopang, segar",64.2,127.0,1.4,0.2,31.8,3.7,2.4,10.0,0.0,0.1,43.0,616.0,0.12,0.4,0.0,21.0,0.0,0.21,0.05,0.9,17.0,75.0,Tunggal,Buah,KZGMI-2001
ER087,"Pisang mas, segar",64.2,127.0,1.4,0.2,33.6,1.4,0.6,7.0,25.0,0.8,42.0,392.0,195.78,0.5,0.0,17.0,79.0,0.09,0.08,4.5,2.0,85.0,Tunggal,Buah,DABM-1964
ER088,"Pisang raja sereh, segar",69.3,108.0,1.3,0.3,28.2,0.7,1.0,16.0,38.0,0.1,31.0,522.6,0.27,0.6,0.0,48.0,480.0,0.02,0.08,1.1,2.0,86.0,Tunggal,Buah,KZGPI-1990
ER089,"Pisang raja, segar",65.8,120.0,1.2,0.2,31.8,5.3,1.0,10.0,22.0,0.8,35.0,582.2,0.31,0.7,0.0,53.0,950.0,0.06,0.14,1.2,10.0,70.0,Tunggal,Buah,DABM-1964
ER090,"Pisang rotan, segar",76.1,98.0,1.3,1.2,20.5,1.0,0.9,17.0,51.0,1.1,24.0,406.9,0.21,0.5,0.0,37.0,697.0,0.01,0.1,0.9,2.0,56.0,Tunggal,Buah,KZGPI-1990
ER091,"Pisang talas, segar",71.0,113.0,1.2,0.2,26.7,4.4,0.9,22.0,22.0,0.6,29.0,48.0,0.26,0.1,0.0,159.0,0.0,0.12,0.03,1.0,9.0,75.0,Tunggal,Buah,KZGMI-2001
ER092,Pisang tujuh bulan,75.9,94.0,0.6,0.2,22.5,3.7,0.8,50.0,20.0,0.2,0.0,4.0,0.1,0.4,0.0,72.0,0.0,0.03,0.03,0.3,6.0,75.0,Tunggal,Buah,KZGMI-2001
ER093,"Pisang ua, segar",67.8,128.0,0.8,0.5,30.2,8.1,0.7,12.0,28.0,0.7,33.0,382.0,0.2,0.3,0.0,5.0,0.0,0.09,0.01,1.2,4.0,75.0,Tunggal,Buah,KZGMI-2001
ER094,"Pisang uli, segar",61.8,134.0,1.1,0.5,35.5,1.4,1.1,31.0,53.0,0.9,39.0,650.3,0.34,0.7,0.0,59.0,113.0,0.11,0.16,1.4,3.0,77.0,Tunggal,Buah,KZGPI-1990
ER095,"Purut, segar",81.1,76.0,4.1,1.1,15.2,1.7,1.4,30.0,76.0,0.6,10.0,285.2,0.0,0.0,0.0,27.0,93.0,0.01,0.11,0.0,0.0,34.0,Tunggal,Buah,KZGPI-1990
ER096,"Rambutan binjai, segar",81.0,76.0,0.5,0.2,18.0,3.8,0.3,15.0,22.0,1.2,22.0,120.0,0.2,0.2,0.0,0.0,0.0,0.19,0.01,0.4,13.0,40.0,Tunggal,Buah,KZGMI-2001
ER097,"Rambutan, segar",80.5,69.0,0.9,0.1,18.1,0.8,0.4,16.0,16.0,0.5,16.0,104.2,0.17,0.1,0.0,0.0,0.0,0.0,0.07,0.5,58.0,40.0,Tunggal,Buah,DABM-1964
ER098,"Salak bali, segar",85.1,57.0,0.5,0.1,13.6,1.3,0.7,94.0,25.0,2.1,0.0,0.0,0.08,0.2,0.0,48.0,37.0,0.0,0.0,0.0,0.4,93.0,Tunggal,Buah,KZGPI-1990
ER099,"Salak medan, segar",78.1,55.0,0.4,0.2,12.8,3.2,8.5,6.0,46.0,0.5,39.0,113.0,0.2,0.3,0.0,4.0,0.0,0.04,0.03,0.0,58.0,93.0,Tunggal,Buah,KZGMI-2001
ER100,"Salak pondoh, segar",77.9,87.0,0.8,0.4,20.1,0.0,0.8,38.0,31.0,3.9,0.0,0.0,0.08,0.2,0.0,0.0,40.0,0.0,0.12,0.1,8.0,59.0,Tunggal,Buah,KZGPI-1990
ER101,"Salak, segar",78.0,77.0,0.4,0.0,20.9,0.0,0.7,28.0,18.0,4.2,0.0,0.0,0.08,0.2,0.0,48.0,0.0,0.04,0.0,0.0,2.0,93.0,Tunggal,Buah,DABM-1964
ER102,"Sawo duren, segar",87.3,64.0,1.0,3.1,8.0,0.8,0.6,18.0,45.0,0.8,13.0,111.4,0.02,0.1,0.0,0.0,0.0,0.01,0.02,0.1,1.0,64.0,Tunggal,Buah,KZGPI-1990
ER103,"Sawo kecik, segar",73.8,111.0,0.9,2.3,21.6,1.0,1.4,20.0,185.0,0.7,28.0,117.8,0.04,0.1,0.0,119.0,12.0,0.0,0.04,1.5,19.0,83.0,Tunggal,Buah,KZGPI-1990
ER104,"Sawo Manila, segar",75.5,92.0,0.5,1.1,22.4,9.5,0.5,25.0,12.0,1.0,26.0,110.2,0.04,0.1,0.0,111.0,60.0,0.01,0.04,1.4,21.0,79.0,Tunggal,Buah,DABM-1964
ER105,"Semangka, segar",92.1,28.0,0.5,0.2,6.9,0.4,0.3,7.0,12.0,0.2,7.0,93.8,0.04,0.1,0.0,315.0,590.0,0.05,0.05,0.3,6.0,46.0,Tunggal,Buah,DABM-1964
ER106,"Sirsak, segar",81.7,65.0,1.0,0.3,16.3,3.2,0.7,14.0,27.0,0.6,2.0,298.9,0.08,1.0,0.0,8.0,10.0,0.07,0.08,0.7,20.0,68.0,Tunggal,Buah,DABM-1964
ER107,"Sowa, segar",87.7,48.0,1.6,0.6,9.1,45.0,10.0,50.0,40.0,0.3,9.0,0.0,0.1,1.5,0.0,364.0,0.0,0.15,0.23,0.2,4.0,0.0,Tunggal,Buah,KZGMI-2001
ER108,"Srikaya, segar",83.4,63.0,1.1,0.5,13.9,2.1,1.1,127.0,30.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.08,0.0,0.0,28.0,48.0,Tunggal,Buah,KZGPI-1990
ER109,"Sukun muda, segar",69.4,119.0,1.4,0.2,28.1,1.4,1.0,24.0,44.0,1.4,24.0,414.4,0.09,0.1,0.0,28.0,4.896,0.17,0.17,3.7,52.0,84.0,Tunggal,Buah,KZGPI-1990
ER110,"Sukun tua, segar",67.8,126.0,1.6,0.2,24.5,1.5,1.0,37.0,47.0,1.6,25.0,436.0,0.09,0.1,0.0,30.0,2.0,0.18,0.17,3.9,58.0,88.0,Tunggal,Buah,KZGPI-1990
ER111,"Vigus, segar",88.0,44.0,2.4,0.1,8.3,0.0,1.2,30.0,20.0,0.3,2.0,180.0,0.1,0.2,0.0,0.0,0.0,0.26,0.01,0.0,43.0,0.0,Tunggal,Buah,KZGMI-2001
ER112,"Wani, segar",81.2,74.0,0.8,0.3,17.1,3.1,0.6,66.0,29.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.08,0.0,0.0,80.0,77.0,Tunggal,Buah,KZGPI-1990
ER113,"Mentimun Suri, segar",96.3,16.0,1.3,0.0,2.1,0.9,2.9,768.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,Tunggal,Buah,PHKA2-2008
ER114,"Blewah, segar",90.2,34.0,0.8,0.2,8.2,0.9,0.7,9.0,15.0,0.2,16.0,267.0,0.04,0.2,0.0,2.029,0.0,0.04,0.02,0.7,37.0,0.0,Tunggal,Buah,TGMF-2006
FP001,"Ayam, ampela, goreng",4.8,270.0,32.3,11.2,9.9,0.0,1.8,129.0,314.0,4.9,980.0,0.0,0.12,3.3,56.0,0.0,0.0,0.21,0.0,4.7,0.0,100.0,Olahan,Daging,KZGMS-1993
FP002,"Ayam, usus, goreng",4.6,473.0,45.2,26.3,13.9,0.0,10.1,1.407,458.0,8.4,0.0,0.0,0.0,0.0,6.0,0.0,224.0,0.57,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP003,"Bebek, daging, goreng",48.8,300.0,24.0,20.7,4.5,0.0,2.0,170.0,170.0,4.1,34.0,6.0,0.4,3.0,0.0,0.0,0.0,0.1,0.4,10.6,0.0,100.0,Olahan,Daging,KZGMI-2001
FP004,"Buaya, daging, dendeng, mentah",12.3,365.0,49.6,4.8,30.8,0.0,2.5,60.0,130.0,4.3,500.0,680.0,0.2,11.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,Olahan,Daging,KZGMI-2001
FP005,Ham,42.0,384.0,16.9,35.0,0.3,0.0,5.8,10.0,136.0,2.5,112.0,819.3,0.11,0.4,0.0,0.0,0.0,0.7,0.95,9.7,0.0,100.0,Olahan,Daging,DABM-1964
FP006,"Itik alabio, daging, dendeng, mentah",12.7,496.0,30.3,33.5,18.4,0.0,5.1,135.0,370.0,12.5,1.081,478.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP007,Kerupuk urat,3.6,588.0,53.7,40.9,1.2,0.0,0.6,36.0,15.0,1.3,1.024,37.0,0.1,0.2,2.802,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP008,"Menjangan, daging, dendeng, mentah",14.3,322.0,55.8,2.0,22.7,0.0,5.3,55.0,310.0,2.1,765.0,0.0,1.7,3.2,3.391,26.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP009,"Punai, daging, goreng",54.5,224.0,26.2,11.3,4.4,0.0,3.6,362.0,362.0,3.1,2.0,19.0,0.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP010,"Rusa, daging, dendeng, mentah",18.3,536.0,40.5,41.5,0.0,0.0,2.5,90.0,420.0,13.4,130.0,690.0,0.3,10.7,285.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,Olahan,Daging,KZGMI-2001
FP011,"Sapi, abon",7.1,212.0,18.0,10.6,59.3,7.5,4.7,150.0,209.0,12.3,0.0,0.0,0.0,0.0,0.0,240.0,138.0,0.17,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP012,"Sapi, abon, asli",24.8,358.0,14.6,16.1,38.6,2.5,5.8,165.0,136.0,14.6,0.0,0.0,0.0,0.0,3.0,194.0,144.0,0.13,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP013,"Sapi, daging, asap",60.0,182.0,32.0,6.0,0.0,0.0,2.0,15.0,300.0,5.0,1.62,485.4,0.03,5.1,6.0,0.0,0.0,0.12,0.23,5.9,0.0,100.0,Olahan,Daging,DABM-1964
FP014,"Sapi, daging, dendeng, mentah",25.0,301.0,55.0,9.0,0.0,0.0,11.0,30.0,370.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,Olahan,Daging,DABM-1964
FP015,"Sapi, daging, kornet",53.0,289.0,16.0,25.0,0.0,0.0,6.0,10.0,170.0,4.0,794.0,94.4,0.07,4.0,0.0,52.0,0.0,0.01,0.16,2.7,0.0,100.0,Olahan,Daging,DABM-1964
FP016,"Sapi, daging, sosis (Worst)",37.6,448.0,14.5,42.3,2.3,0.0,3.3,28.0,61.0,1.1,765.0,284.5,0.06,1.7,0.0,0.0,0.0,0.1,0.18,4.9,0.0,100.0,Olahan,Daging,DABM-1964
FP017,"Sapi, hati, sosis (liverworst)",56.6,274.0,16.0,22.0,3.0,2.3,2.4,20.0,150.0,4.0,654.0,158.8,0.22,2.2,1.201,0.0,0.0,0.2,0.96,4.0,0.0,100.0,Olahan,Daging,DABM-1964
FP018,"Sapi, paru, dendeng, mentah",9.7,360.0,57.3,6.0,19.2,0.0,7.8,126.0,903.0,21.1,1.483,864.0,1.2,6.1,2.827,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP019,"Sapi, paru, goreng",45.5,268.0,23.9,12.7,14.5,0.0,3.1,102.0,315.0,8.8,923.0,299.0,0.0,1.5,790.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP020,"Ulat sagu, panggang",41.3,380.0,11.9,30.3,14.9,4.8,1.6,30.0,120.0,1.5,260.0,550.0,3.1,14.2,0.0,0.0,0.0,0.5,2.5,0.1,0.0,100.0,Olahan,Daging,KZGMI-2001
FP021,"Ayam goreng church texas, dada",42.2,338.0,35.2,20.6,0.4,0.0,1.5,79.0,221.0,5.6,800.0,369.5,0.16,1.1,16.0,0.0,80.0,0.52,0.16,12.1,0.0,100.0,Olahan,Daging,KZGPI-1990
FP022,"Ayam goreng church,texas paha",50.3,287.0,31.0,15.7,1.7,0.0,1.3,99.0,176.0,4.1,723.0,257.0,0.17,1.5,22.0,0.0,30.0,0.66,0.2,5.3,0.0,100.0,Olahan,Daging,KZGPI-1990
FP023,"Ayam goreng church texas, sayap",47.2,295.0,34.0,16.0,1.5,0.0,1.3,81.0,179.0,3.0,771.0,237.2,0.16,1.2,13.0,0.0,50.0,0.44,0.13,6.2,0.0,100.0,Olahan,Daging,KZGPI-1990
FP024,"Ayam goreng kalasan, paha",46.2,275.0,37.4,12.2,1.3,0.0,2.9,116.0,237.0,5.8,176.0,321.9,0.16,1.5,10.0,0.0,50.0,0.1,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP025,"Ayam goreng kentucky, dada",46.5,298.0,34.2,16.8,0.1,0.0,2.5,90.0,284.0,5.5,741.0,342.0,0.07,1.0,36.0,0.0,50.0,0.19,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP026,"Ayam goreng Kentucky, paha",48.7,286.0,32.1,16.1,1.1,0.0,2.0,89.0,248.0,6.9,746.0,265.2,0.09,2.3,31.0,0.0,20.0,0.5,0.21,5.5,0.0,100.0,Olahan,Daging,KZGPI-1990
FP027,"Ayam goreng Kentucky,sayap",44.7,297.0,35.9,15.2,1.6,0.0,2.6,103.0,227.0,4.4,807.0,248.4,0.06,1.4,22.0,0.0,70.0,0.73,0.14,6.5,0.0,100.0,Olahan,Daging,KZGPI-1990
FP028,Ayam goreng mbok berek dada,43.4,295.0,39.2,13.6,1.0,0.0,2.8,114.0,278.0,5.4,0.0,0.0,0.0,0.0,8.0,0.0,50.0,0.19,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP029,"Ayam goreng pasundan, dada",50.1,246.0,37.9,9.0,0.7,0.0,2.3,90.0,260.0,7.5,0.0,0.0,0.0,0.0,6.0,0.0,70.0,0.16,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP030,"Ayam goreng pasundan, paha",52.8,245.0,33.1,11.4,0.3,0.0,2.5,90.0,283.0,7.3,0.0,0.0,0.0,0.0,8.0,0.0,40.0,0.37,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP031,"Ayam goreng pioneer, dada",44.5,295.0,37.4,14.7,0.6,0.0,2.7,108.0,236.0,6.8,0.0,0.0,0.0,0.0,16.0,0.0,80.0,0.1,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP032,"Ayam goreng sukabumi, dada",49.8,244.0,36.7,9.2,1.0,0.0,3.4,81.0,154.0,6.1,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.66,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP033,"Ayam goreng sukabumi, paha",46.0,283.0,35.7,14.3,0.5,0.0,3.6,68.0,106.0,5.4,0.0,0.0,0.0,0.0,11.0,0.0,60.0,0.36,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP034,"Ayam taliwang, masakan",57.5,264.0,18.2,20.1,2.7,0.0,1.5,94.0,164.0,2.0,507.0,408.0,0.4,12.3,1.067,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP035,"Babi hutan masak rica, masakan",56.2,491.0,24.6,16.3,0.2,0.0,2.7,18.0,144.0,1.2,1.415,327.0,0.2,2.6,2.193,0.0,0.0,0.61,0.47,0.0,0.2,100.0,Olahan,Daging,KZGMI-2001
FP036,Beef burger,45.5,258.0,10.6,9.5,32.5,0.4,2.2,210.0,157.0,2.6,572.0,189.1,0.0,0.0,218.0,0.0,7.58,0.95,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP037,"Beef teriyaki, masakan",65.1,151.0,8.6,3.1,22.3,0.3,0.9,142.0,62.0,2.3,377.0,0.0,0.0,0.0,22.0,0.0,400.0,0.53,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP038,"Beef yakiniku, masakan",67.7,132.0,9.8,1.1,20.7,0.3,0.8,302.0,67.0,2.0,409.0,0.0,0.0,0.0,78.0,0.0,700.0,0.62,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP039,Brongkos,76.4,141.0,15.3,3.3,12.6,1.0,2.4,87.0,97.0,5.1,0.0,0.0,0.0,0.0,4.0,0.0,356.0,0.4,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP040,"Bulgogi, masakan",84.2,72.0,11.4,4.9,1.4,1.7,0.7,214.0,86.0,2.5,509.0,0.0,0.0,0.0,17.0,0.0,0.0,1.08,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP041,"Chicken teriyaki, masakan",68.2,168.0,13.0,9.6,7.5,0.8,1.7,137.0,106.0,3.1,959.0,0.0,0.0,0.0,68.0,0.0,2.2,0.65,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP042,"Chikiniku, masakan",65.4,143.0,9.8,1.4,22.8,0.4,0.6,301.0,63.0,2.0,531.0,0.0,0.0,0.0,27.0,0.0,1.28,0.73,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP043,"Coto mangkasara, kuda, masakan",83.5,96.0,6.8,5.9,3.8,0.0,0.9,11.0,106.0,2.3,96.0,31.0,0.1,1.0,0.0,0.0,0.0,0.23,0.14,4.2,0.0,100.0,Olahan,Daging,KZGMI-2001
FP044,"Coto mangkasara, sapi, masakan",85.9,84.0,6.0,6.0,1.4,0.0,0.7,8.0,104.0,4.0,90.0,25.0,0.3,0.6,0.0,0.0,0.0,0.16,0.14,10.3,0.0,100.0,Olahan,Daging,KZGMI-2001
FP045,"Djibokum, masakan",43.4,248.0,10.0,2.3,40.9,0.1,3.4,116.0,110.0,2.8,401.0,0.0,0.0,0.0,52.0,0.0,1.92,0.75,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP046,"Empal (daging) Goreng, masakan",43.9,248.0,36.2,6.9,10.1,0.0,2.0,131.0,235.0,6.4,848.0,0.0,0.0,0.0,112.0,0.0,620.0,0.55,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP047,Gulai kambing,78.4,126.0,4.2,9.4,6.2,0.0,1.8,45.0,73.0,1.3,302.0,138.0,0.2,1.1,151.0,0.0,0.0,0.13,0.01,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP048,"Jangang bintatoeng, masakan",73.6,107.0,5.3,2.2,16.5,0.0,2.4,64.0,61.0,2.5,482.0,406.0,0.2,0.8,0.0,0.0,0.0,0.18,0.02,3.4,0.0,100.0,Olahan,Daging,KZGMI-2001
FP049,"Kalio ayam, masakan",64.7,203.0,16.0,13.5,4.4,0.0,1.4,278.0,177.0,4.2,534.0,0.0,0.0,0.0,105.0,0.0,3.78,0.35,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP050,"Kalio jeroan, masakan",68.9,163.0,16.5,9.0,4.1,0.0,1.5,102.0,268.0,7.1,570.0,0.0,0.0,0.0,298.0,0.0,1.96,0.7,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP051,"Kalio kikil (tunjang), masakan",75.3,122.0,13.8,5.7,3.9,0.0,1.3,154.0,59.0,3.4,519.0,0.0,0.0,0.0,36.0,0.0,1.44,0.38,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP052,"Kalio otak, masakan",70.3,157.0,8.1,8.8,11.4,0.0,1.4,212.0,69.0,3.3,604.0,0.0,0.0,0.0,32.0,0.0,1.04,0.45,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP053,"Lawar babi, masakan",68.8,174.0,17.0,10.0,3.0,0.0,1.2,61.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP054,"Lawar penyu, masakan",66.3,141.0,23.0,1.5,7.6,0.0,1.6,69.0,141.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP055,"Lawara jangang, masakan",72.4,159.0,5.0,10.9,10.1,0.0,1.6,57.0,107.0,1.5,400.0,0.0,0.1,1.0,14.0,0.0,0.0,0.25,0.16,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP056,"Naan maran sapi, masakan",14.8,478.0,38.3,33.9,5.1,0.0,7.9,30.0,390.0,11.8,220.0,320.0,0.6,3.9,33.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,Olahan,Daging,KZGMI-2001
FP057,"Nasu likku, masakan",59.0,196.0,14.5,8.3,15.9,0.0,2.3,69.0,157.0,1.0,386.0,470.0,0.3,2.0,0.0,0.0,0.0,0.2,0.24,1.5,0.0,100.0,Olahan,Daging,KZGMI-2001
FP058,"Oramu ninahu ndawa olaho, masakan",74.9,117.0,13.7,5.0,4.3,0.0,0.1,964.0,804.0,2.0,0.0,727.0,0.3,1.5,4.095,0.0,0.0,0.77,0.04,1.7,0.0,100.0,Olahan,Daging,KZGMI-2001
FP059,"Paniki masak santan, masakan",25.4,460.0,28.5,35.2,7.2,0.0,3.7,188.0,357.0,5.5,2.002,532.0,0.4,2.5,954.0,0.0,0.0,0.27,0.19,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP060,"Pelolah manuk, masakan",60.0,219.0,19.7,13.6,4.4,0.0,2.3,33.0,160.0,1.6,577.0,0.0,0.0,0.0,137.0,0.0,1.94,0.42,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP061,"Rawon, masakan",86.0,60.0,5.4,2.5,4.0,0.3,1.7,272.0,153.0,3.3,0.0,0.0,0.0,0.0,11.0,0.0,1.235,0.09,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP062,"Rendang sapi, masakan",57.9,193.0,22.6,7.9,7.8,0.0,3.8,474.0,211.0,14.9,0.0,0.0,0.0,0.0,21.0,0.0,534.0,0.12,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP063,"RW, anjing, masakan",60.8,198.0,24.6,10.7,0.9,0.0,3.0,1.071,876.0,4.0,1.604,226.0,0.1,2.8,256.0,0.0,0.0,0.35,0.2,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP064,"Sate, penyu, masakan",57.4,179.0,22.5,3.5,13.3,0.0,3.3,187.0,238.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP065,"Sate pusut, masakan",52.1,274.0,12.9,18.6,13.6,0.0,2.8,63.0,190.0,2.7,609.0,0.0,0.0,0.0,133.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP066,"Penyu, serapah, masakan",71.3,174.0,13.1,12.2,2.2,0.0,1.2,72.0,186.0,9.5,0.0,507.0,0.8,2.4,1.302,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP067,"Sie reuboh, masakan",32.4,474.0,11.2,42.5,11.7,0.0,2.2,26.0,62.0,1.3,677.0,176.0,2.4,3.2,141.0,9.0,0.0,0.46,0.26,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP068,"Sop buntut, masakan",86.1,71.0,7.5,3.6,2.2,0.0,0.6,286.0,38.0,3.2,490.0,0.0,0.0,0.0,119.0,0.0,2.9,0.14,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP069,"Sop daging sapi, masakan",87.5,49.0,5.8,0.5,5.3,0.0,0.9,158.0,48.0,2.2,391.0,0.0,0.0,0.0,101.0,0.0,3.32,0.37,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP070,"Sop kaki sapi, masakan",84.5,68.0,9.0,1.9,3.7,0.0,0.9,302.0,15.0,2.2,435.0,0.0,0.0,0.0,48.0,0.0,150.0,0.46,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP071,"Sop kambing, masakan",91.6,34.0,5.5,0.8,1.1,0.0,1.0,145.0,37.0,1.6,348.0,0.0,0.0,0.0,48.0,0.0,80.0,0.57,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMS-1993
FP072,"Sop konro, masakan",85.0,71.0,7.4,2.6,4.5,0.0,0.5,17.0,60.0,4.6,184.0,25.0,0.3,1.3,0.0,0.0,0.0,0.12,0.02,10.9,0.0,100.0,Olahan,Daging,KZGMI-2001
FP073,"Sop saudara, masakan",82.4,89.0,7.2,5.0,3.9,0.0,1.5,10.0,174.0,9.0,274.0,50.0,0.2,1.1,0.0,0.0,0.0,0.09,0.12,2.0,0.0,100.0,Olahan,Daging,KZGMI-2001
FP074,"Soto bandung, masakan",89.9,42.0,3.9,1.7,2.8,0.4,1.8,74.0,75.0,1.8,0.0,0.0,0.0,0.0,6.0,20.0,0.1,0.0,0.0,0.0,0.0,100.0,Olahan,Daging,KZGPI-1990
FP075,"Soto banjar, masakan",83.7,110.0,2.9,9.5,3.2,0.0,0.7,28.0,28.0,0.3,36.0,6.0,0.0,0.2,12.0,0.0,770.0,0.05,0.0,0.0,0.0,100.0,Olahan,Daging,KZGMI-2001
